# url=https://m.place.naver.com/hospital/1071777550/review/visitor, place_name=서울바로본치과의원 성남
created,visited,visit_count,author_nickname,body,id,author_id,rating
25.8.16.토,25.8.16.토,2,gbw****,"스케일링 + 치아검진 받았다가 우측 상부 사랑니 충치 + 좌우 아래 어금니 사이충치발견해서
우측 사랑니 발치 + 우측 어금니 인레이 치료 예약해서 받았습니다.
처음이라서 엄청 긴장하고 무서웠는데 차분하시고 안정감있는 말투와 치료로 신뢰감이 생겼고, 마취도 깔끔하게 잘 들어가서 그런지 뽑는 줄도 몰랐네요🙄
2시간 정도 거즈 물고 있으면 된다고 하셔서 거즈물고 리뷰 쓰고 있는 중...
아직 마취가 안 풀려서 10점 만점에 1~2점 통증만 느껴지는데 풀리면 어떨지 아직은 몰라서 긴장은 되지만 처방해주신 약 복용하면서 회복 잘 하겠습니다!",689fed71c4c0908b0d2ff6da,3MnUN,
25.12.27.토,25.8.16.토,4,김미미야,"친절하게 설명해주세요.
진료 잘받았네요.",694f37e7fc17917ce0170485,1lna5,
25.8.14.목,25.8.14.목,1,사랑빈찬맘89,아버님 모시고 왔는데  완전 자세한 설명으로 진료에 만족했어요. 구강검친 강추합니다,689d7d901c1d8e046ecf4881,2nAkj,
25.8.14.목,25.8.14.목,1,kh4180,"타 치과에서 교정한 유지장치가 떨어져서 급하게 초진으로 내원했는데 다들 엄청 친절하시고.. 선생님도 세상 꼼꼼하게 봐주시더라고요. 
급하게 왔는데 설명도 자세하고 잘 봐주셔서 좋았습니다 ㅎㅎ",689d8550c42c0b9bbaabd163,1DH9j,
25.8.12.화,25.8.12.화,4,썽지6,턱관절때문에 물리치료 받고 있는데 친절하시고 좋습니다. 질문하는 것들 답변도 다 세세하고 친절하게 해주셔서 좋아요.,689b048f5611cd9f02d9d1e7,5LXHt,
25.8.11.월,25.8.11.월,1,bjs****,친절해요,6899980f46d72fa5b15c424d,9ojeB,
25.8.9.토,25.8.9.토,2,배고팡팡파라팡,"어제 사랑니 발치하고 소독하러 왔는데, 예약이랑 안내도 친절하게 해주시고 대기가 길지 않아 정말 좋았습니당🥰 여기 야간 진료도 하셔서 정기검진하기도 좋을 것 같어여",6896c82a66e56163ba65ea95,4D7bf,
25.8.16.토,25.8.9.토,1,창우94,친절하게 너무 잘해주세요,689ff5b9852edff83b5cad88,5hC1j,
25.8.8.금,25.8.8.금,1,배고팡팡파라팡,이렇게나 꼼꼼한 치과는 오랜만에 옵니다! 여러군데에서 사랑니를 발치해봤지만 여기만큼 세심하게 해주시는데가 없는 것 같아요. 엄청 깨끗하고 직원/간호사/의사분들도 너어무 친절하세요..🥹 치아에 문제생기면 여기만 올 것 같네용😋 감사합니다!,6895933ebe3426188252c3ea,4D7bf,
25.8.22.금,25.8.8.금,10,뮤즈2281,항상 친절하게 진료해 주시고 분위기 밝고 좋은 치과병원입니다. 턱관절하는 치과병원 큰병원에 멀리 가지않고 가꺄운 동네서 받을 수 있어서 좋아요~,68a822c38b0041d8d3cda4cb,4kSEk,
25.8.7.목,25.8.7.목,5,suc****,아프진않게 해주셔도 너무 좋습니다,68948077ed8893f9432e70d5,4CPin,
25.8.7.목,25.8.7.목,1,lim****,진료 올태마다 친절하시고 꼼꼼히 진료해주십니다,68947d86f7869aa3d12a204e,6FtvZ,
25.8.6.수,25.8.6.수,1,진새61,🫨🫨🫨🫨,68931bd965d362d303ab6f9c,JFua,
25.8.4.월,25.8.4.월,4,1ha****,타지에서 와서 치과 어디 갈지 고민하다가 찾아서 왔는데 계속 여기로 다니고 있어용 직원분들도 다 넘 친절하시구 시설도 깨끗해용!! 그리구 제가 이빨 관리 잘 안 해서 심각햇는데 원장님께서 최대한 이빨 살려주시려고 엄청 잘해주샷어용 넘 좋아유 ❤️❤️❤️❤️,68905f371219e76da2d2735b,dqYPj,
25.8.1.금,25.8.1.금,3,썽지6,예약하고 방문하면 대기 없이 바로 진료 받을 수 있어요. 설명도 친절하고 꼼꼼하게 해주시고 편안하게 진료해 주셔서 올 때마다 불편함 없이 진료 받고 가요.,688c82c9dd0d05d01b0fba14,5LXHt,
25.7.31.목,25.7.31.목,1,rjs****,사실 다른 치과에서 신경치료하고 너무 두려웠는데 오늘 안아프고 빠르게 끝났네요 별로 안아프고 빠르게 끝났습니다.사랑니 발치도 같이 발치해서 빠르게 끝났네요,688b13d223b547ebaacd5d62,bW5Ym,
25.11.10.월,25.7.31.목,1,jmi****,"원장남과 직원들의 친절한서비스 좋았습니다
최신서비스로 치료 잘 받았습니다",691131ec9052f8b461458842,3lO57,
25.9.24.수,25.7.31.목,1,이니7024,"모두가 친절해서 오게되면 기분이 좋아져요~
치료도 친절하게 잘 해주세요",68d35afd59a56f3be9e8eacf,1acgh,
25.8.29.금,25.7.31.목,1,oko****,"친절하고
편안하게치료를잘해주셔요
👍 👍 👍",68b0f8f0bcec7462f6c225d1,aPcmz,
25.7.30.수,25.7.30.수,1,홈밍,"8년만에 스케일링 받으러가서 좀 떨렸는데 스케일링도 안 아프게 금방 끝내주시고 웰컴 선물까지 주셔서 기분 좋은 첫 방문이 된 것 같습니다😄 집 가서 가족들한테도 너무 좋았다고 얘기했어요ㅎㅎ
앞으로 정기검진도 꾸준히 받고 치료도 하러 갈게요!",688994707a7136439e4e0923,1m19p,
25.7.29.화,25.7.29.화,3,민송38,네이버로 검색해서 찾은 치과인데 안아프게 치료 잘해주세요. 사랑니도 안아프게 뺐어요.,68885f2cc47f677738c91ca9,e6RWz,
25.8.5.화,25.7.28.월,1,아후97,"임플란트 하러 왔습니다. 
경과는 지켜봐야 하겠지만 친절하고 좋습니다",6891614b6ecdf4b4e060bdcc,3MQuk,
25.7.23.수,25.7.23.수,1,lee****,친절하고  신뢰가  가게  잘해요,6880877c2dc823c225881de6,2bIepl,
25.8.13.수,25.7.22.화,1,cod****,친절하고 원장님이 자상하십니다,689c202c80da3258461fa08f,7kIqy,
25.7.21.월,25.7.21.월,2,lc1121,"친절하시게 설명도 잘해주시고, 아프지않게 치료도 금방 끝났어요",687d94b332ba73f550d9d733,U4hy,
25.7.19.토,25.7.19.토,1,queen4209,인플란트했는데 통증없이 너무너무 잘 해주셨어요~^^,687b2636bf944f106cb88ac0,12yiz,
25.7.18.금,25.7.18.금,4,dt2****,"바로본 최고입니다 잠실에서 주--욱 진료받고 이사오면  치과 온겨는데 너무
친절하시고 치아‐‐잇몸도 튼튼하게 잘해주셔요 정말 강추 ^‐‐^ 합니다",6879b8035f5a3e9e771cd944,dbUpn,
25.7.24.목,25.7.17.목,1,쩜오리,친절하시고 상태에 대해서 설명 잘 해주셔서 좋아요!! 집근처여서 검진받으러 자주 오게될 것 같습니다ㅎㅎ 시설도 깔끔해용,6881cf5ab82d493e374e54bc,2wiOO,
25.7.17.목,25.7.17.목,4,조혜령99,여기서 두번째 뽑는데 마취도 잘해주시고 안아프게 잘 뽑아주세요! 다음 사랑니 나면 또 방문할 예정이에요,6878bbbfe2ff5844b2826710,51u4g,
25.7.16.수,25.7.16.수,2,라이터07,"잇몸치료 후 후처치하려고 왔어요.  
아무래도 잇몸치료하고 나면 잇몸이 시리거나 하니까 약 발라주신다고 ... 
꼼꼼히 처치  잘해주시네요.",6877040efcbb5b2ce2a5a667,2wLO4,
25.7.11.금,25.7.11.금,1,팻부우67,"잇몸 통증으로 방문했는데 생각보다 큰 충치가 있어서 같이 진료받고 치료받았습니다.
친절하고 상세하게 설명해주시고 치료 자체도 최대한 섬세하게 통증없이 해주려고 하시는게 느껴져서 고마운 마음 가득입니다.
앞으로도 치료를 위해 몇 번더 방문을 진행할 예정인데 좋은 병원이라 마음이 든든하고 안심됩니다.",6870bfad2ab6747f10e585c6,BgPy,
25.7.10.목,25.7.10.목,1,sou****,선생님들도 다 친절하시구 상담도 잘해주세용!! 그리구 쾌적하구 스케일링이 진짜 시원해용,686f92fb869cfcad1fbf2681,2chCnG,
25.7.10.목,25.7.10.목,3,dt2****,"오늘도 욌네요 원장님하고 샘들이 너무 너무 친절하시고 일단 치료가 잘되었어요
너무 좋아요",686f2e4f721d60ae5f5fd45c,dbUpn,
25.7.10.목,25.7.10.목,1,qa****,치과 고를 때 정말 고민 많이 했는데 바로본치과는 후기처럼 과잉진료 없이 꼭 필요한 진료만 권해주셔서 너무 신뢰가 가요.,686f30e5332f20a9cbb01b0c,2dmIXn,
25.7.10.목,25.7.10.목,1,ina****,너무 다들 친절하시고 꼼꼼히 봐주시고 병원도 깔끔하고 스케일링 아프지 않게 해주셨어요!,686f71df79b4343261131aaa,bFt8M,
25.9.11.목,25.7.9.수,1,lc1121,"왼쪽 사랑니 뽑고 이번엔 오른쪽 사랑니도 뽑았습니다. 두번째 방문인데도 친절하게 설명도 잘해주시고, 실력도 좋으셔서 이번에도 아프지 않게 잘 뽑아주셨습니다. 정말 감사합니다♥♥♥",68c2249de9b89546ac37ce19,U4hy,
25.7.9.수,25.7.9.수,1,trx****,"남편이 다녀오고 좋다고 해서 같이 다니고 있어요~
항상 친절하시고 설명 잘해주셔서 좋아요~~",686e094fcf67f7df8d779cb6,2dmJqd,
25.7.8.화,25.7.8.화,1,byt****,"원장님이 경험이 많으셔서 그런지 임플란트가 이렇게 빨리 끝나는건줄 몰랐습니다.
가격도 합리적이고 이후에 관리 체계도 잘되어있는거 같아 마음이 놓입니다",686cb9cbaeae76948eaaf17d,2dmJuq,
25.7.7.월,25.7.7.월,2,Yeonwfly,사랑니 발치 후 실밥 제거까지 굉장히 신경 많이 써주시고 친절하게 해주셔서 좋았습니다!,686b35ee0302cce3097aae54,6zh7B,
25.7.7.월,25.7.7.월,1,pla****,"친절하시구 잘하신다고 얘기듣고 와봤는데 너무 좋네요 ㅎㅎ
치과는 앞으로 바로본으로 정착하려고 합니당",686b5db14259b1281991efe2,2dmJ7p,
25.7.5.토,25.7.5.토,1,tre****,"제가 사랑니 염증이 심해서 빨리빼야 할거 같아 
치과를 인터넷에 검색하다 마취도 안아프게
놔주시고 발치도 잘해주신단 리뷰를 믿고 
병원을 방문했어요 
역시 .. 제가 염증으로 입이 잘 벌어지지도 않고,
아플거 같아 마취도 더 꼼꼼히 많이 해주셔서
괜찮았어요 일주일뒤 반대쪽 사랑니도 뽑았답니다 
이에 달린 혹같이 생긴게 염증이라고 설명도 해주셨어요

많이 아플까 걱정했지만 왜 이제야 와서
사랑니를 뽑았는지 좀 더 빨리 올껄 그랬어요 ~~",686897c6c074cfabf248586a,3dCe0,
25.7.4.금,25.7.4.금,1,꿍꿍이86,"잇몸에 염증이 있는 것 같아 내원했는데, 10년 전에 신경치료를 받았던 부위에 염증이 생겼다고 하여 재신경치료를 받게 되었습니다. 원장님께서 재신경치료를 잘하신다고하여 안심하고 치료 잘 받고있습니다!치료받는 내내 하나도 아프지 않고 매우 편안하게 잘 받았습니다.
간호사님들도 모두 친절하시고, 치료 과정에 대해 자세히 설명해 주셔서 처음부터 끝까지 안심할 수 있었어요.
다음에는 치아 검진을 위해 꼭 다시 방문할 예정입니다. 감사합니다 :)",68674c19e8c9ce807c5ac8a0,3H3mH,
25.7.4.금,25.7.4.금,1,노란귤빨간딸기,깔끔하고 전문적이셔서 만족했어용 그리고 모두 친절하셔서 재방문의사 있습니다!,6867430d9a6975ebe563b30e,wFHZ,
25.7.4.금,25.7.4.금,7,os****,"안녕하세요. 오랜만에 치과에 검진 받으러 왔는데 여전히 실장님이 친절하시고 간호사님도 친절하시고.
기분이 좋습니다.
다른 치과보다 여기 계시는 원장님도 성의껏 잘해 주시고 실장님도 잘해주시고 감사합니다.",6867776fcd4b9a04096bd18f,cnHEs,
25.7.17.목,25.7.3.목,5,아이우에오40,"야간진료 시간이 늦게까지 해서 퇴근하고 갈 수 있어서 좋아요
늦게까지 일하셔서 피곤하셨을텐데 친절하게 치료해주셔서 감사합니다!",6878c9efeec2b30d3b563fa3,7NSH0,
25.7.3.목,25.7.3.목,5,bro****,쭈욱 다니고 있어요. 가격이 비싸지 않아서 좋아요!,68661fd6a819deb1b73991c9,54wbA,
25.7.3.목,25.7.3.목,1,hj****,선생님들 다 너무 친절하시고 아프지 않게 치료해주시며 꼼꼼하고 섬세하게 봐주시는 느낌이라 너무 좋았습니다,6865ef6a4e53f5c661d41104,KZaY,
25.7.3.목,25.7.3.목,1,에이스안전,"지인분이 좋다고해서 전체 검사할겸 방문했는데 치료까지 하게 되었네요~
처음 신경치료했는데 마취나 치료가 생각보다 안아팠어요 ^^
한방에 스켈링까지 ㅋㅋㅋ
병원도 깔끔하고 원장님과 샘들도 다들 친절하셔서 좋아요..
20년만에 재치료 했는데 만족만족이에욬ㅋ",6865efff9c24c56e4963d68b,acQX0,
25.7.28.월,25.7.3.목,6,사막여우0604,"치아문제 있거나 정기검진할때 방문 합니다.
친절하고 과잉진료 없이 진료하는것 같아요",68874238862508fdf18fa45e,1VqBK,
25.7.3.목,25.7.3.목,1,모용용,"의사선생님도 친절하고
직원분들도 친절해요
신경치료 안받게 최대한애써주시고
여러번 와서 진료받아도 짜증안내고 다 진료해주십니다
특히 주사가 많이 안아픈거같아요
추천합니다",6866517d9fc7c63b47450cfa,2sRVw,
25.7.3.목,25.7.3.목,1,sunny9962,대기없이 바로 이용했고 데스크 직원들고 의사 선생님고 친절하고 꼼꼼하게 진료해주셨어요 자주 이용할 것 같습니다 추천해요!,6866370f7cddfc05f990c229,3ObGn,
25.7.2.수,25.7.2.수,1,갸르릉4985,아프지않고 빠르게 잘 발치했습니다~,6864a3cac2a635f41231a229,2wMDH,
25.6.30.월,25.6.30.월,1,홍2138,"1. 발치가 빠름. 오기전에 여기저기 검색해봤는데, 대략 10~15분정도 걸린다고 했음. 그런데 여기는 뚝딱뚝딱 하더니 한 1~2분 지났나? 끝났습니다~했음. 믿기지가 않아서 끝나고 한번 더 물어봄.

2. 입벌리느라 턱관절이 제일 아팠던것 빼고 아픈거 없었음. 골이 흔들린다거나 그런 느낌도 없었음. 아 마취주사는 좀 뻐근한데 견딜만함

3. 전반적으로 설명이 자세함. 어디가 안좋은지, 왜 아픈지, 전반적인 상태가 어떤지, 얼마가 드는지 등등 발치전에 다 설명해줌. 궁금한거 있으면 그냥 물어봐도 친절히 답해줌.

결론: 빠르고 안아프게 뽑고싶으면 여기 가면됨. 사랑니 빼기 장인인듯.",6862788efd242869a72f57f2,2YI6D,
25.6.30.월,25.6.30.월,1,Yeonwfly,"친절하고 자세하게 설명해주시고 최대한 빠르게 처치해주셨습니다
감사합니다.",686217a91ed0c34f5c522fbe,6zh7B,
25.7.17.목,25.6.28.토,4,아이우에오40,"중간중간 아픈지 꼭 체크해 주시고 이것저것 상세하게 설명한 후에 치료를 들어가서 더 마음이 편해요
의료진분들 모두 친절하셔요!",6878c994fc3327a26b0d4b54,7NSH0,
25.7.8.화,25.6.28.토,1,dbwlsdud,설명 친절하게 잘 해주세요 치료도 꼼꼼히 빨라서 오래 안 기다려도 돼서 좋아요 원장님도 친절하게 진료 봐주셔서 치과 무서우신 분들 오기 좋을거 같아요 과잉진료도 없습니다!!,686cc0f0e6ce6b8fd531aa64,7R7NE,
25.6.28.토,25.6.28.토,3,ans****,과잉치료 없이 친절하게 치료해주셨습니다,685f428aeb0e2be374e4d4ae,2rv1g,
25.6.27.금,25.6.27.금,2,dt2****,바로본 최고요**~~ 너무 잘해주면 안 아파요,685e10247a8c7d2d2edacf01,dbUpn,
25.6.27.금,25.6.27.금,4,bro****,"정기적으로 치과에 방문하니 좋은 점이 많네요. 평소 신경 쓰지 못했던 부분까지 꼼꼼히 진료해주셔서 미리 예방할 수 있어 좋았어요. 덕분에 마음 놓고 지낼 수 있을 것 같아 감사하네요 😄

무엇보다 진료비가 비싸지 않아 좋았습니다!",685e44bdab0a498c711e988d,54wbA,
25.6.27.금,25.6.27.금,4,gum****,스케일링도 안아프게 해주시고 최고예요🙂,685e5b53bc02e753d524a3a6,23Y3F,
25.6.26.목,25.6.26.목,1,이다룡,"마지막 사랑니를 뽑은건데 찾아보니 원장님이 사랑니 잘 뽑으신다고 해서 왔는데 거짓말이 아니라 6초만에 뽑으셨어요 한개도 안아파서 당황스러울 정도입니다,, 병원도 깨끗하고 간호사분들도 전부 너무 친절하시고 여기 최고에요👍🏻",685d2385b404ab0be31c133f,1Pkpz,
25.6.25.수,25.6.24.화,2,pan****,"사랑니 발치후 소독하러 다녀왓어요
예약시간보다 5분 정도 늦게 도착햇는데도 친절하게 대해주시고 바로 처치 받았습니다,감사해요^^",685b513e885b64ce8d3b6c76,DJ90,
25.6.26.목,25.6.24.화,1,k6****,"자세하고 친절한 상담 마음에 들었고요
여러 치과병원 치료했지만
어떤 치과보다도 좋은 시설과 의료 장비로
어려움  없이 편안한 치료가 마음에 들었습니다.",685cb1e2cea7c6627c6fe869,1nz2t,
25.6.23.월,25.6.23.월,1,blu****,"진료 꼼꼼히 봐주시고 초등 아이에게도 친절히 해주셔서 만족합니다
시설도 깨끗하고, 과잉진료없이 잘 봐주셨어요",6859348cffcdea9b098af5fc,2pMbf,
25.6.23.월,25.6.23.월,1,pan****,"금광동에 사랑니
바로 발치가능한 병원을 찾았는데 후기가 좋아서 예약하고 내원하였는데 원장선생님 간호사 선생님들도 모두 친절하시고  현재 치아상태아 치료계획을 자세히 잘 설명해주시고 마취나 발치도 아프지 않았어요 
감사합니다^^",68593f1dbfd91970bcba2e54,DJ90,
25.6.23.월,25.6.23.월,2,이승연56,"직원분들이 정말 친절하고 진료를 정말 안아프게 봐주십니다 이빨이 아프시다면 꼭 여기로 오세요 강강강추
근데 진짜 하나도 안아파요",685929ac06aa69dd86d0a6a9,66S1C,
25.6.23.월,25.6.23.월,1,dt2****,"이사와서 처음으로 치과를 왔네요 샘들이 너무 친철하게 치료해주시고 상담도 
너무 좋았어요",6858fc467ba34ed7f490c79b,dbUpn,
25.7.7.월,25.6.21.토,3,로켓라쿤08,"선생님들 모두 친절하시고 아프지 않게 치료해 주세요!!
진료 감사합니다~!!",686b98f974d2cdd39b14b8da,3aKnV,
25.7.3.목,25.6.21.토,4,woo****,,68665ae21011f9f3031d64a7,3IekW,
25.6.21.토,25.6.21.토,1,장화신은곰돌이,친절하고 잘진료해 주십니다,685619ff44f88c0bf2a6ed51,MUiA,
25.6.21.토,25.6.21.토,1,교맘이,"원장님 친절하게 설명도 잘 해주시고 스케일링 해주시는 간호사 선생님이 진짜 하아아아아어나도 안 아프고 설명도 꼼꼼하게 해주시고 좋았어요 특히 가글마취? 였나 처음 해 봤는데
마취 때문이 아니라 그냥 선생님 손 기술이 좋은 거 같아여!
그리고 마지막 수납까지 완벽합니다!! 너무 친절하셔요 ㅜ
치과 항상 아프다 생각 했엇는데
생각이 바뀐거 같아요 감사합니다",685605950ceb132b4ec8ddee,3G4Hp,
25.7.3.목,25.6.21.토,5,사막여우0604,크라운 치료후 이상없는지 최종검진차 방문 하였습니다.  초기 진료부터 마무리까지 친절하게 응대 받았습니다. 번창하세요.,686654ac40836a5eeb12907a,1VqBK,
25.6.19.목,25.6.19.목,1,라이터07,"잇몸치료 했는데...  
마취주사를 안아프게 잘 놔주셔서...  
그 후엔 마취효과로 아픈지 모르고 치료 잘받았어요. 
^^  
간호사 선생님들 친절하세요.",68537a028a113a0f43c98004,2wLO4,
25.6.17.화,25.6.17.화,1,rin mom,"7살아이가 이빨이 흔들려서 왔는데 ^ ^
간호사선생님 의사선생님 모두 모두 친절하시고
특히 이빨 안아푸게 한번에 발치해주셔서 감사합니다.
처음방문했는데 가족모두 여기로 옮겨야 겠어요.",68510895241205709d541e19,7iQcf,
25.6.17.화,25.6.17.화,1,boo****,의사선생님 간호사님들 모두 친절하시고 편하게 해주셔서 너무좋은 치과 입니다 가격두 착하구 좋아요,68510098e9f6fa2418a4c54e,3tqh1,
25.6.16.월,25.6.16.월,1,로나3167,사랑니  뽑았음 순삭ㅎㅎ 아픞은 없네용^^,684f8776002b0712863f1bae,2z9pH,
25.7.15.화,25.6.16.월,1,shwodls86,"스켈링도 다른 곳에선 시린 느낌이 싫어서 안하게 되더라구요ㅠㅠ
겁도 많고ㅠㅠ
근데 여긴 통증완화 마취를 해준다고~
언능 예약 스켈링을 받았습니다.
하나도 시리지 않고 계속 불편한데 없는지 꼼꼼하게 체크해주시고ㅠㅠ
이런 곳이 있는 줄 알았다면 더 빨리 왔을텐데ㅠㅠ
이젠 치과가 덜 무서워졌네요
감사합니다
앞으로 치과는 여기만 정착합니다ㅎㅎ",68760130064bc419678496ab,3jVGV,
25.6.16.월,25.6.16.월,1,유환비91,교정발치로 발치만 원해서 왔는데 너무너무 친절하시고 무엇보다 발치 하는동안 하나도 안아팠어요 마취하기 전에도 크림 발라주셔서 마치도 하나도 안아팠고 자세히 발치 하기 전에도 꼼꼼히 설명해주셔서 너무 좋았어요 엄청엄청 무서웠는데 인형도 주셔서 센스 좋았습니다.. ❤️👍🏻 위에도 발치 해야하는데 그때도 또 오려구여 바로본 치과 완전 강추입니다 👍🏻🥰,684fea58f2bb54bfdb8e3ed3,aC9gl,
25.6.17.화,25.6.13.금,6,친절한박여사,"마지막 잇몸치료 마무리 했습니다.
꼼꼼하신 원장님과 친절한 선생님들 계셔서 갈때마다 편하고 기분이 참 좋았어요 
울 가족들 치과병원은 서울바로본치과로 정했어요
최고!!! 👍 👍",6850ee2e62de76476e4a9b1d,1ujcI,
25.6.12.목,25.6.12.목,1,coke38,치료 친절하고 빠르게 잘 받고 갑니다!,684a4e13e557c09102fdf358,3MPVL,
25.6.12.목,25.6.12.목,1,silver6714,치과 건강검진 겸 스케일링 하려고 방문했는데 진료도 꼼꼼하고 다들 친절하셔서 넘 기분좋아지는 방문이였습니다 😊,684a4ae44601726516288447,S1Ut,
25.6.12.목,25.6.12.목,1,ckd****,오랫만에 왔는데 항상친절하시고 문제점이쏜건도발견해서 치로할수읺어좋앟구 윈장쌤도넘친절하셔요,684a337c0e47c987a4ac0112,2ciisU,
25.6.12.목,25.6.12.목,1,미니네포차 아지트,지나가다 우연히 들어온곳^^~~ 너~~무 깨끗하고 간호사쌤들과 의사선생님  모두 너무 친절하셔서  원래 치과 조금 무서워하는 편인데 너무 편하게 진료 잘받았습니다 감사합니다,684a2f41dd652ab0051920fb,1RvCC,
25.6.12.목,25.6.12.목,1,as****,처음 방문했는데 원장님 꼼꼼하게 진료 봐주시고 상담실장님도 친절하고 상세하게 하나하나 설명 해주셔서 좋았습니다.,684a86c46bd7b8bb784d38d1,45BxA,
25.6.11.수,25.6.11.수,1,HY700,사랑니 아프지않게 바로 빼주셨어요:),6848fd74c4ef10a737c078c3,1XrpK,
25.6.10.화,25.6.10.화,3,msd****,"내원할때마다
편안하게 해주시고
불편함없이 해주십니다
원장님도 넘 스마트하시고  나이스하면
간호사선생님들도 너무 큐티하셔요~~^^
친절함이 몸에서 나오시는듯~~",6847aa7c734498a81ce242ec,esJ8r,
25.6.9.월,25.6.9.월,2,안늉이욤,"사랑니 발치 2번째인데
오늘도 안아프고 빠르게 해주셨어요
감사합니다~ :)",6846ad457efd5ca479d89f55,3107e,
25.6.9.월,25.6.9.월,2,gum****,"마취도 하나도 안아프고 치료도 하나도 안아파요,,,",6846aca0350c612fe138c506,23Y3F,
25.6.9.월,25.6.9.월,2,ans****,"단골로 서울바로본치과 이용 중입니다.
아프지 않게 정직한 치료 해주시는 곳입니다",68469029d0ce4e1a14781ea9,2rv1g,
25.6.7.토,25.6.7.토,1,016****,"기구들이 깨끗하고 정리정돈이 잘되있어서
믿고 치료받을수있을꺼같아요
모니터에 아이의 치료내역을 볼수있어서 좋고
간호사분이 잘설명해서 다음번에도
와도 되겠다는 믿음이생겼어요",6843943bd93f33603eb77be1,6f1F,
25.6.5.목,25.6.5.목,1,tsz****,"매복 사랑니 발치하고 왔습니다. 
마취 주사 맞고 두 개 뺐는데 주사는 아무느낌이 안 나고 뺄 때도 그냥 눌리는 느낌 몇번만 날뿐 아무 느낌이 없었어요 진짜 금방 끝나서 놀랐습니다",6841097409cf3c9e8c76035a,2d9dP1,
25.6.4.수,25.6.4.수,3,데스나이58,"대기 시간 설명부터 치료여부 등 상세한 설명을 해줍니다.
무조건적인 치료권장도 없으니 편하게 진료를 받아봐도 좋습니다.",684039baac1f895e2bd597a5,1ttMi,
25.6.21.토,25.6.3.화,4,사막여우0604,치아손상으로 크라운 치료 받았고 항상 친절하게 검진 받는 병원 입니다.,685634f01b98b4c25f2d19a5,1VqBK,
25.6.2.월,25.6.2.월,2,밍밍9213,아기 충치 걱정에 점검 받으러왓는데 친절하고 좋으세요,683d475905c06a93505d3704,4ECo,
25.6.13.금,25.6.2.월,5,친절한박여사,"믿고가는 서울바로본치과!!!

두번째 잇몸치료도 잘 받았습니다
올때마다 느끼는 거지만 원장님&직원분들이 손도 빠르시고  친절함과 설명도 알아듣기 쉽게 잘 해주셔서 항상 감사해요 
다음번 마지막 잇몸치료도 잘 부탁드립니다  😊",684b6ab84f6256bf8659938b,1ujcI,
25.6.2.월,25.6.2.월,1,커피토크,"걱정을 많이 했는데
하나도 않아프네요!
히히",683cfdae1b2f433e28b7cdf4,g3ju,
25.5.30.금,25.5.29.목,1,야채걸,오늘 치료 잘 받았고요 모든게 원활하게 잘 진행됐습니다.,683934243aa141fabe878914,2cz5Jm,
25.6.1.일,25.5.28.수,4,친절한박여사,"처음 받아보는 잇몸치료인데  주위사람들이 아프다고 어찌나 겁을 주던지..
겁쟁인데  잔뜩 긴장했던게 무색할만큼 하나도 아프지 않았어요
마취할때도 원장님께서 긴장하지않게 말씀 해주시며 놔주시고 치료시작과 마무리까지 꼼꼼히 잘 해주셔서 감사했습니다
다음 2차 치료때도 잘 부탁드립니다 😊",683c6299e95b2243baef216b,1ujcI,
25.5.30.금,25.5.28.수,1,mfo****,"치과 가는게 무서워서 한참을 미뤘었는데요... 친구 추천으로 갔다가 생각이 완전 바꼈어요
일단 치료가 진짜 빠르고 안아파요 급하게 하는 느낌도 아니고 딱 필요한 부분만 정확하게 해주시네요
그리고 진심 안아파요",6839337e733a87314695db51,2cz3ZM,
25.5.23.금,25.5.23.금,1,건맨77,"너무 친절한 분들만 계신것 같아요. 
스케링, 원장님, 데스크 샘
모두 감사합니다 ^^",682fcec4ef09d889bacc283f,acZik,
25.5.28.수,25.5.23.금,3,친절한박여사,"사랑니발치후 소독하러 다녀왔어요
원장님 상세하게 설명도 잘 해주시고 실장님포함 직원분들 친절하셔서 너무 좋아요
원장님 다음번 잇몸치료도 아프지않게 잘 부탁드립니다 😁",68365c12131d7016427548cc,1ujcI,
25.5.23.금,25.5.22.목,2,친절한박여사,"스케일링&정기검진차 네이버예약후 다녀왔습니다
원장님 진료보기전 실장님과 상담도 같이 했는데  너무 친절하셨어요 스케일링 마무리후 오른쪽 사랑니도 많이 썩어서 발치 해야 하는데 겁쟁이여 고민하다 발치한다 말씀드리니 아프지않게 가글&연고 마취등 해주셔서 원장님께서 1분도 안걸리고 시원하게 쏙~~ 뽑아주셔서 깜놀~
원장님 스킬 최고입니다!!!  👍 

발치했나 잊을 정도로 통증도 없고 실장님의 따듯한 전화도 감사했습니다!!  😁",682fc07b0348c61e9fd4ea7d,1ujcI,
25.5.19.월,25.5.19.월,8,xxxkiss20,"언제나 깨끗하고 쾌적한 환경이라 좋습니다
사랑니 발치 했는데 마지막 관리도 꼼꼼히 해주시는것같아 마음이 놓입니다",682a9248b3934db8518a2dc3,28KhQ,
25.5.19.월,25.5.19.월,1,성남보완관,"정기검진 주기적으로 다니는 곳이고 스케일링 받고 왔어요! 치위생사 선생님들 너무 친절하시고 시린부위 체크 꼼꼼히 체크해서 약도 발라주셨습니다
집 근처에 치과 너무 많은데 오픈 초창기부터 남편이랑 여기로 꾸준히 다니네요 ! 
다음 정기검진때 또 올게요~!",682a84daf63bd8242a19201f,2Q5Th,
